what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1359666905899
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1359666905899
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359666905899
java.vm.specification.version,sysinfo,,,"1.0",1359666905899
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1359666905899
java.vm.version,sysinfo,,,"11.3-b02",1359666905899
started,bundle,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.adt",1359666906930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359669009334
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359669014237
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359669015889
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1359669015972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1359669016771
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1359669037879
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1359669037883
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1359669037910
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1359669037918
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1359669037920
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1359669037941
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1359669037943
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1359669037944
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1359669037946
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1359669037980
