what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740492059
closed,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740492059
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740499331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365740507941
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740509725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365740514522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365740517359
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740518641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365740522621
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740523857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365740527371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365740529454
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365740534134
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365740535253
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365740536401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740539323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740540439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740540902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740541910
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365740543831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740544956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740545306
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365740545319
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365740553805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740580352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740588929
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740591152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365740602261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740604495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740614032
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365740614096
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365740616821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740617522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740641827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365740666480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740676051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740748394
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365740756856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740823828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740882579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740990581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740990586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365740990733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741347709
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741354263
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365741357055
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1365741393957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741393968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741394116
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1365741394134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741403206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741432827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741434128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741448323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741450981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741742082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365741745204
closed,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1365741745205
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741747979
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365741749426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741752250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741753595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741754129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741759170
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365741759185
error,log,,,"Publishing failed",1365741762432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741762579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741764592
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365741766647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741769772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741770859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741771283
error,log,,,"Could not replace with temp file C:\\workspace_android\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\temp\\tmp5745332878096988898.class.",1365741773089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741780909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741784763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741790465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741793328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741794665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741799967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741802543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741806360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741807804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741808252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741808759
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365741812612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365741817884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741817952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741824853
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365741824869
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365741854877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741861913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741863343
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741865950
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365741866583
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741867743
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365741867943
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741868119
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365741870104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741882328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741903364
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365741903429
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365741917092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365741924259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741925314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741945471
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741953821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741959857
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1365741964779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741967622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741970455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365741972264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365741972279
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365741975539
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365741981730
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365741982215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365741992747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365742000493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365742003739
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365742005141
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365742006998
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365742008180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742011857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742013346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742013838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742014548
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365742023058
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365742024541
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365742031593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742033698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742044988
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365742048654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742050656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742062269
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365742062329
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365742067825
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365742115209
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1365742122627
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1365742122709
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1365742123052
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1365742123412
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742123505
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742123986
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365742134038
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742134348
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365742134448
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1365742142700
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1365742142792
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365742148257
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1365742148627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365742158361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365742161607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365742175203
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1365742176586
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365742178641
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365742179754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742183035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742184185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742184627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742185436
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365742187984
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365742189217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742191906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742195644
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365742195653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742206816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365742214277
